sentence,label,tokens,tree
"Feels slight , as if it were an extended short , albeit one made by the smartest kids in class .",0.4166699945926666,"Feels|slight|,|as|if|it|were|an|extended|short|,|albeit|one|made|by|the|smartest|kids|in|class|.",40|40|39|37|36|35|34|33|32|32|31|28|28|27|26|24|23|23|22|22|30|25|24|25|26|27|29|29|30|31|38|33|34|35|36|37|38|39|41|41|0
"Unspeakable , of course , barely begins to describe the plot and its complications .",0.13888999819755554,"Unspeakable|,|of|course|,|barely|begins|to|describe|the|plot|and|its|complications|.",26|26|25|25|28|24|22|21|20|17|17|18|16|16|23|19|18|19|20|21|22|23|24|29|27|27|28|29|0
Vulgar is too optimistic a title .,0.15277999639511108,Vulgar|is|too|optimistic|a|title|.,13|11|9|9|8|8|12|10|10|11|12|13|0
"The actors pull out all the stops in nearly every scene , but to diminishing effect .",0.4166699945926666,"The|actors|pull|out|all|the|stops|in|nearly|every|scene|,|but|to|diminishing|effect|.",32|32|28|28|27|26|26|24|23|22|22|20|20|19|18|18|31|19|21|21|25|23|24|25|30|27|29|29|30|31|33|33|0
The characters never change .,0.3472200036048889,The|characters|never|change|.,8|8|7|6|6|7|9|9|0
"If The Last Man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",0.3472200036048889,"If|The|Last|Man|were|the|last|movie|left|on|earth|,|there|would|be|a|toss-up|between|presiding|over|the|end|of|cinema|as|we|know|it|and|another|night|of|delightful|hand|shadows|.",70|68|67|67|66|64|63|63|62|61|61|60|59|57|56|54|54|53|49|48|46|46|45|45|44|43|42|42|51|40|40|39|38|37|37|58|38|39|41|41|52|43|44|50|47|47|48|49|50|51|52|53|55|55|56|57|58|59|60|71|62|65|64|65|66|69|68|69|70|71|0
"Welles groupie\/scholar Peter Bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant William Randolph Hearst .",0.6111099720001221,"Welles|groupie\/scholar|Peter|Bogdanovich|took|a|long|time|to|do|it|,|but|he|'s|finally|provided|his|own|broadside|at|publishing|giant|William|Randolph|Hearst|.",48|47|46|46|44|43|42|42|41|40|40|50|51|39|37|37|35|34|33|33|32|31|30|29|28|28|53|29|30|31|32|36|34|35|36|38|38|39|52|41|45|43|44|45|49|47|48|49|50|51|52|53|0
"Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .",0.3472200036048889,"Makes|the|same|mistake|as|the|music|industry|it|criticizes|,|becoming|so|slick|and|watered-down|it|almost|loses|what|made|you|love|it|in|the|first|place|.",52|50|49|49|48|47|46|46|45|45|54|44|41|41|42|40|39|38|37|36|35|34|33|33|32|31|30|30|57|31|32|56|34|35|36|37|38|39|40|43|42|43|44|55|53|47|48|51|50|51|52|53|54|55|56|57|0
"Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ...",0.013888999819755554,"Even|as|I|valiantly|struggled|to|remain|interested|,|or|at|least|conscious|,|I|could|feel|my|eyelids|...|getting|...|very|...|heavy|...",50|49|48|47|46|45|44|41|41|42|39|39|40|38|37|35|30|27|27|28|29|31|32|33|34|36|28|29|30|31|32|33|34|35|36|37|38|51|40|43|42|43|44|45|46|47|48|49|50|51|0
A bad movie that happened to good actors .,0.18055999279022217,A|bad|movie|that|happened|to|good|actors|.,15|14|14|16|12|11|10|10|13|11|12|13|17|15|16|17|0
Boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome .,0.26388999819755554,Boasts|eye-catching|art|direction|but|has|a|forcefully|quirky|tone|that|quickly|wears|out|its|limited|welcome|.,35|31|30|30|32|29|27|26|25|25|24|23|21|21|20|19|19|34|20|22|22|23|24|28|26|27|28|29|33|31|32|33|34|35|0
Screenwriter Dan Schneider and director Shawn Levy substitute volume and primary colors for humor and bite .,0.6805599927902222,Screenwriter|Dan|Schneider|and|director|Shawn|Levy|substitute|volume|and|primary|colors|for|humor|and|bite|.,32|31|30|29|28|27|27|25|23|22|21|21|20|18|18|19|26|19|20|24|22|23|24|25|26|33|28|29|30|31|32|33|0
"Oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .",0.19444000720977783,"Oversexed|,|at|times|overwrought|comedy\/drama|that|offers|little|insight|into|the|experience|of|being|forty|,|female|and|single|.",37|37|36|36|35|35|40|32|31|31|30|28|28|27|26|25|24|22|22|23|34|23|24|25|26|27|29|29|30|33|32|33|34|41|39|38|38|39|40|41|0
That such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies .,0.06944400072097778,That|such|a|horrible|movie|could|have|sprung|from|such|a|great|one|is|one|of|the|year|'s|worst|cinematic|tragedies|.,44|42|41|40|40|39|38|37|36|35|34|33|33|31|30|29|27|26|26|25|24|24|32|25|28|27|28|29|30|31|32|45|34|35|36|37|38|39|43|41|42|43|44|45|0
"It all starts to smack of a Hallmark Hall of Fame , with a few four letter words thrown in that are generally not heard on television .",0.2777799963951111,"It|all|starts|to|smack|of|a|Hallmark|Hall|of|Fame|,|with|a|few|four|letter|words|thrown|in|that|are|generally|not|heard|on|television|.",55|54|52|51|48|47|45|44|44|43|43|49|42|40|39|38|37|37|36|35|34|32|32|31|30|29|29|53|30|31|33|33|34|35|36|41|38|39|40|41|42|50|46|45|46|47|48|49|50|51|52|53|54|55|0
Rarely has a film 's title served such dire warning .,0.19444000720977783,Rarely|has|a|film|'s|title|served|such|dire|warning|.,21|19|16|15|15|17|14|13|12|12|20|13|14|18|16|17|18|19|20|21|0
"If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .",0.26388999819755554,"If|you|saw|Benigni|'s|Pinocchio|at|a|public|park|,|you|'d|grab|your|kids|and|run|and|then|probably|call|the|police|.",48|47|46|43|43|44|42|41|40|40|39|38|36|30|29|29|31|32|33|34|28|27|26|26|37|27|28|35|30|31|32|33|34|35|36|37|38|39|49|41|42|45|44|45|46|47|48|49|0
"The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",0.4722200036048889,"The|animation|is|competent|,|and|some|of|the|gags|are|quite|funny|,|but|Jonah|...|never|shakes|the|oppressive|,|morally|superior|good-for-you|quality|that|almost|automatically|accompanies|didactic|entertainment|.",60|60|59|59|62|63|57|56|55|55|49|48|48|50|51|52|53|47|46|44|42|41|40|40|39|39|38|37|36|35|34|34|65|35|36|37|38|45|43|41|42|43|44|45|46|47|54|49|50|51|52|53|54|58|56|57|58|64|61|61|62|63|64|65|0
The pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting .,0.5138900279998779,The|pace|of|the|film|is|very|slow|(|for|obvious|reasons|)|and|that|too|becomes|off-putting|.,32|32|31|30|30|28|27|27|26|24|23|23|25|35|22|21|20|20|37|21|22|36|24|25|26|29|28|29|34|31|33|33|34|35|36|37|0
"Mr. Wollter and Ms. Seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear .",0.36111000180244446,"Mr.|Wollter|and|Ms.|Seldhal|give|strong|and|convincing|performances|,|but|neither|reaches|into|the|deepest|recesses|of|the|character|to|unearth|the|quaking|essence|of|passion|,|grief|and|fear|.",60|59|58|57|57|56|53|53|54|55|62|63|52|51|50|48|47|47|46|45|44|43|42|40|39|39|38|37|36|34|34|35|65|35|36|37|38|41|40|41|42|43|44|45|46|49|48|49|50|51|52|64|54|55|56|61|58|59|60|61|62|63|64|65|0
Shafer 's feature does n't offer much in terms of plot or acting .,0.30555999279022217,Shafer|'s|feature|does|n't|offer|much|in|terms|of|plot|or|acting|.,25|25|26|22|22|20|20|19|18|17|15|15|16|24|16|17|18|19|21|21|23|23|24|27|26|27|0
"In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .",0.2916699945926666,"In|his|role|of|observer|of|the|scene|,|Lawrence|sounds|whiny|and|defensive|,|as|if|his|life-altering|experiences|made|him|bitter|and|less|mature|.",52|50|50|49|48|47|46|46|45|44|40|38|38|39|41|37|36|34|33|33|32|31|29|29|28|28|43|30|30|31|32|35|34|35|36|37|42|39|40|41|42|43|44|45|53|47|48|49|51|51|52|53|0
( T ) he ideas of Revolution # 9 are more compelling than the execution,0.375,(|T|)|he|ideas|of|Revolution|#|9|are|more|compelling|than|the|execution,26|25|25|27|24|23|22|21|21|20|19|18|17|16|16|17|18|19|20|29|22|23|24|28|26|27|28|29|0
The film did n't convince me that Calvin Jr. 's Barbershop represents some sort of beacon of hope in the middle of Chicago 's South Side .,0.2777799963951111,The|film|did|n't|convince|me|that|Calvin|Jr.|'s|Barbershop|represents|some|sort|of|beacon|of|hope|in|the|middle|of|Chicago|'s|South|Side|.,52|52|49|49|47|47|46|43|42|42|44|40|38|38|37|36|35|35|34|32|32|31|29|29|28|28|51|30|30|31|33|33|34|41|36|37|39|39|40|41|45|43|44|45|46|48|48|50|50|51|53|53|0
What happens when something goes bump in the night and nobody cares ?,0.25,What|happens|when|something|goes|bump|in|the|night|and|nobody|cares|?,25|23|22|21|20|18|17|16|14|14|15|19|24|15|16|17|18|19|20|21|22|23|24|25|0
"Despite some comic sparks , Welcome to Collinwood never catches fire .",0.25,"Despite|some|comic|sparks|,|Welcome|to|Collinwood|never|catches|fire|.",22|21|20|20|19|17|16|16|15|13|13|14|14|15|18|17|18|19|23|21|22|23|0
"Director George Hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place .",0.22222000360488892,"Director|George|Hickenlooper|has|had|some|success|with|documentaries|,|but|here|his|sense|of|story|and|his|juvenile|camera|movements|smack|of|a|film|school|undergrad|,|and|his|maudlin|ending|might|not|have|gotten|him|into|film|school|in|the|first|place|.",84|83|83|82|81|79|79|78|78|86|87|74|71|71|70|68|68|67|66|65|65|64|63|62|61|60|60|75|76|58|57|57|55|55|54|52|52|51|49|49|48|47|46|46|89|47|48|50|50|51|53|53|54|56|56|59|58|59|77|61|62|63|64|73|66|67|69|69|70|72|72|73|74|75|76|77|88|80|80|81|82|85|84|85|86|87|88|89|0
Shows moments of promise but ultimately succumbs to cliches and pat storytelling .,0.31944000720977783,Shows|moments|of|promise|but|ultimately|succumbs|to|cliches|and|pat|storytelling|.,22|21|20|20|23|19|18|17|16|15|14|14|25|15|16|17|18|19|24|21|22|23|24|25|0
Even accepting this in the right frame of mind can only provide it with so much leniency .,0.3472200036048889,Even|accepting|this|in|the|right|frame|of|mind|can|only|provide|it|with|so|much|leniency|.,35|33|32|31|29|28|28|27|27|24|24|22|22|21|19|19|20|26|20|21|23|23|25|25|26|34|30|29|30|31|32|33|34|35|0
"Some Body is a shaky , uncertain film that nevertheless touches a few raw nerves .",0.6527799963951111,"Some|Body|is|a|shaky|,|uncertain|film|that|nevertheless|touches|a|few|raw|nerves|.",30|30|28|26|25|24|23|23|22|21|20|19|18|17|17|29|18|19|20|21|22|27|24|25|26|27|28|29|31|31|0
All the small moments and flashbacks do n't add up to much more than trite observations on the human condition .,0.38888999819755554,All|the|small|moments|and|flashbacks|do|n't|add|up|to|much|more|than|trite|observations|on|the|human|condition|.,38|37|36|36|39|40|33|33|31|31|30|28|27|27|26|25|24|23|22|22|35|23|24|25|26|29|28|29|30|32|32|34|34|35|41|37|38|39|40|41|0
( A ) stale retread of the '53 original .,0.30555999279022217,(|A|)|stale|retread|of|the|'53|original|.,17|16|16|14|14|13|12|11|11|19|12|13|15|15|18|17|18|19|0
"One thing 's for sure -- if George Romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",0.26388999819755554,"One|thing|'s|for|sure|--|if|George|Romero|had|directed|this|movie|,|it|would|n't|have|taken|the|protagonists|a|full|hour|to|determine|that|in|order|to|kill|a|zombie|you|must|shoot|it|in|the|head|.",77|77|76|75|75|79|73|71|71|70|69|68|68|67|66|64|64|63|61|59|59|58|57|57|56|55|54|51|51|50|49|48|48|47|46|44|44|43|42|42|81|43|45|45|46|47|53|49|50|52|52|53|54|55|56|62|58|60|60|61|62|63|65|65|66|67|74|69|70|72|72|73|74|80|76|78|78|79|80|81|0
For dance completists only .,0.18055999279022217,For|dance|completists|only|.,9|8|6|6|7|7|8|9|0
"Spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations",0.125,"Spreads|itself|too|thin|,|leaving|these|actors|,|as|well|as|the|members|of|the|commune|,|short|of|profound|characterizations",39|38|37|37|40|36|32|32|33|31|30|30|28|28|27|26|26|42|25|24|23|23|24|25|43|27|29|29|35|31|34|33|34|35|36|41|38|39|40|41|42|43|0
"It would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .",0.25,"It|would|n't|matter|so|much|that|this|arrogant|Richard|Pryor|wannabe|'s|routine|is|offensive|,|puerile|and|unimaginatively|foul-mouthed|if|it|was|at|least|funny|.",55|52|52|51|49|49|48|46|45|44|43|43|42|41|39|35|35|36|37|34|34|33|32|31|29|29|30|54|30|31|32|33|40|38|36|37|38|39|40|41|42|47|44|45|46|47|48|50|50|51|53|53|54|55|0
The locale ... remains far more interesting than the story at hand .,0.375,The|locale|...|remains|far|more|interesting|than|the|story|at|hand|.,24|24|23|21|19|18|18|17|15|15|14|14|22|16|16|17|20|19|20|21|22|23|25|25|0
"Yo , it 's The Days Of Our Lives meets Electric Boogaloo .",0.43055999279022217,"Yo|,|it|'s|The|Days|Of|Our|Lives|meets|Electric|Boogaloo|.",24|23|22|21|19|19|18|17|17|15|14|14|16|15|16|25|18|20|20|21|22|23|24|25|0
"I liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere .",0.15277999639511108,"I|liked|the|original|short|story|but|this|movie|,|even|at|an|hour|and|twenty-some|minutes|,|it|'s|too|long|and|it|goes|nowhere|.",48|45|43|42|41|41|40|39|39|46|38|37|34|34|35|33|33|49|32|31|30|30|51|29|28|28|53|29|52|31|32|50|36|35|36|37|38|47|40|44|42|43|44|45|46|47|48|49|50|51|52|53|0
"This little film is so slovenly done , so primitive in technique , that it ca n't really be called animation .",0.11111000180244446,"This|little|film|is|so|slovenly|done|,|so|primitive|in|technique|,|that|it|ca|n't|really|be|called|animation|.",42|41|41|38|38|37|33|33|32|31|30|30|35|29|28|25|25|26|24|23|23|40|24|27|26|27|28|29|36|31|32|34|34|35|36|37|39|39|40|43|42|43|0
Makes 98 minutes feel like three hours .,0.05555599927902222,Makes|98|minutes|feel|like|three|hours|.,14|13|13|11|10|9|9|12|10|11|12|15|14|15|0
"Hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the Chelsea Hotel today is populated by whiny , pathetic , starving and untalented artistes .",0.30555999279022217,"Hawke|'s|film|,|a|boring|,|pretentious|waste|of|nearly|two|hours|,|does|n't|tell|you|anything|except|that|the|Chelsea|Hotel|today|is|populated|by|whiny|,|pathetic|,|starving|and|untalented|artistes|.",68|68|69|70|66|64|63|63|65|62|60|60|61|72|57|57|55|55|54|53|52|50|49|48|48|47|46|45|43|42|41|40|38|38|39|44|59|39|40|41|42|43|44|45|46|47|51|49|50|51|52|53|54|56|56|58|58|59|73|61|62|67|64|65|66|67|71|69|70|71|72|73|0
"Aspires to the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script ends up more like The Adventures of Ford Fairlane .",0.2916699945926666,"Aspires|to|the|cracked|lunacy|of|The|Adventures|of|Buckaroo|Banzai|,|but|thanks|to|an|astonishingly|witless|script|ends|up|more|like|The|Adventures|of|Ford|Fairlane|.",56|55|49|48|48|47|46|46|45|44|44|52|53|43|42|41|40|39|39|36|35|35|34|32|32|31|30|30|38|31|33|33|34|37|36|37|38|57|40|41|42|43|54|45|51|47|50|49|50|51|52|53|54|55|56|57|0
Real-life strongman Ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .,0.2777799963951111,Real-life|strongman|Ahola|lacks|the|charisma|and|ability|to|carry|the|film|on|his|admittedly|broad|shoulders|.,34|33|33|30|29|27|27|28|26|24|23|23|22|21|19|19|20|32|20|21|22|25|24|25|26|31|28|29|30|31|32|35|34|35|0
"The title , alone , should scare any sane person away .",0.125,"The|title|,|alone|,|should|scare|any|sane|person|away|.",22|22|21|20|19|17|15|14|13|13|16|18|14|15|16|17|18|19|20|21|23|23|0
Low comedy does n't come much lower .,0.36111000180244446,Low|comedy|does|n't|come|much|lower|.,14|14|11|11|10|9|9|13|10|12|12|13|15|15|0
"Appropriately cynical social commentary aside , # 9 never quite ignites .",0.38888999819755554,"Appropriately|cynical|social|commentary|aside|,|#|9|never|quite|ignites|.",18|18|17|17|20|21|16|16|14|14|13|13|15|15|23|22|19|19|20|21|22|23|0
It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .,0.04166699945926666,It|'s|crap|on|a|leash|--|far|too|polite|to|scale|the|lunatic|heights|of|Joe|Dante|'s|similarly|styled|Gremlins|.,45|43|42|41|38|38|39|37|36|35|34|33|31|30|30|29|27|26|26|24|24|25|44|25|28|27|28|29|32|31|32|33|34|35|36|37|40|39|40|41|42|43|44|45|0
One of the most depressing movie-going experiences I can think of is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once .,0.20833000540733337,One|of|the|most|depressing|movie-going|experiences|I|can|think|of|is|to|sit|through|about|90|minutes|of|a|so-called|`|comedy|'|and|not|laugh|once|.,56|55|53|51|51|50|50|49|48|47|47|45|44|42|41|38|38|39|37|34|33|32|31|31|35|30|30|43|46|36|32|33|34|35|36|37|40|39|40|41|42|43|44|45|46|57|48|49|54|52|52|53|54|55|56|57|0
This is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .,0.375,This|is|the|kind|of|movie|where|the|big|scene|is|a|man|shot|out|of|a|cannon|into|a|vat|of|ice|cream|.,49|47|44|44|43|43|42|40|39|39|38|36|36|33|33|32|31|31|30|28|28|27|26|26|48|27|29|29|30|35|32|34|34|35|37|37|38|41|40|41|42|46|45|45|46|47|48|49|0
Let 's face it -- there are n't many reasons anyone would want to see Crossroads if they 're not big fans of teen pop kitten Britney Spears .,0.44444000720977783,Let|'s|face|it|--|there|are|n't|many|reasons|anyone|would|want|to|see|Crossroads|if|they|'re|not|big|fans|of|teen|pop|kitten|Britney|Spears|.,53|53|52|52|55|51|49|49|47|47|46|45|44|43|41|41|40|39|37|37|35|35|34|33|32|31|30|30|57|31|32|33|34|36|36|38|38|39|40|42|42|43|44|45|46|48|48|50|50|51|56|54|54|55|56|57|0
